x	y	label
0.346033482224765	0.707727038244073	1
-0.00911679269317167	0.641950430649999	1
1.56284293192593	0.705854303776307	1
2.16877606988056	2.77902906452182	1
1.62453574896575	-0.202397088466827	1
0.879112159599004	1.41191218096208	1
0.507428674715481	0.711037897714126	1
0.920044778970329	0.259577055884893	1
0.99589198080331	1.35597595714549	1
2.32475444152849	1.99020627928186	1
0.692276869801787	-0.625521410951105	1
1.28335842438638	1.82984359911116	1
1.48403829883144	0.953221066421612	1
1.44526040946191	1.64778995836455	1
0.0819888617184058	3.04871647659707	1
1.83307531449759	0.68819557234099	1
1.78142534735058	0.998938153626417	1
-0.398734996304297	1.26450940825456	1
1.38693003117858	0.262216823694874	1
2.04227614010876	1.15407882037507	1
0.939701762306612	1.69915940440087	1
1.37856567157854	1.67078352066121	1
2.44681195078933	2.10514361675938	1
1.31534875662115	0.867602842456611	1
2.05578202469923	1.35210036020611	1
1.25984889730896	1.89591574740735	1
1.32556067902648	0.43109435685719	1
0.247843128448418	2.02028113266838	1
-0.251553725807165	2.09802647072089	1
-0.35203250254966	0.805137952825252	1
0.138191643943223	-0.057961322522579	1
1.86231685721021	0.483846739044793	1
1.76366844305904	1.15228859563354	1
0.612537003491516	0.879522890501726	1
1.25891677065612	1.5209478606682	1
0.519839204959856	1.11552655605545	1
0.800730322782097	1.15700020482697	1
0.884616440462651	-0.812075312710792	1
1.71897391999615	1.05180508486099	1
1.12108093786563	2.60917453787718	1
2.05986411411575	0.199494771612667	1
0.293628134631919	1.05519724058696	1
1.55444489842155	1.90653700243722	1
1.35575414392577	1.49165213243847	1
0.754916717604633	1.56077218250195	1
0.383071758946513	2.89678036752862	1
0.716359175082056	-0.114477530018634	1
1.07873498959718	2.02388519643267	1
0.0383792593321077	0.698765862875899	1
0.877376638552945	1.28315975896958	1
1.68298355253544	1.61301521757917	1
1.11664287993499	2.3001932511658	1
0.158701936572099	0.688348408571078	1
0.63678576997045	2.67381574714717	1
-0.280488904316773	-0.644334332676377	1
0.881235279135934	0.156957310529521	1
0.674332428521242	-0.229611529652897	1
0.757264241096346	1.0267007569348	1
-1.68090128692114	0.836217042705574	1
0.198422484043033	1.05816403755449	1
0.746893018136562	1.24722382338826	1
0.196552240685219	1.186366686451	1
1.16214772405953	1.71002724047447	1
0.965737447266425	0.545763300167861	1
1.93604117317672	0.601661899103478	1
1.97496962371459	1.73737452668904	1
0.930049820540216	0.514975370658237	1
1.35419539928937	3.15296642581194	1
0.63442646097922	-0.93992941592709	1
0.672537676985604	-0.405133285129464	1
0.351010937983251	-0.13297486601779	1
1.28211741187636	1.99906047727944	1
0.391360975015759	0.608439894531071	1
0.847277152982507	0.806388637756929	1
1.50805349129718	1.68135156383227	1
0.740844988647228	1.64025081203532	1
0.728887018622212	0.270570144400164	1
0.330170259445645	2.36735248847955	1
1.10399562897801	1.53845455703786	1
1.90985641222458	0.901392656131115	1
1.05098187150451	-0.702961623860927	1
0.7654619071859	1.22795508724272	1
1.36654550333271	2.06490186768954	1
0.586468957735512	1.25143903027057	1
2.29397240938272	-0.250705966653427	1
0.640209393598893	0.939866996646464	1
1.37348893238795	0.894107497931695	1
-0.962431431240654	1.29534394213262	1
1.34863421232345	0.80247435299968	1
1.47073208188675	0.245368255340557	1
1.61712413969804	1.27698434821793	1
0.569594960983364	0.226997340176675	1
0.617430861808354	0.915272933924928	1
-0.826219221643807	2.74985971154787	1
1.04799882043145	-0.194247024939924	1
0.108572471157612	1.2686435413147	1
1.25250765196698	0.0953191487551543	1
0.87294847633265	0.909033648181797	1
0.177646565577507	1.01696587835141	1
1.43361720817962	0.450111607225822	1
-0.451099613759992	1.0507328265222	1
0.907212391614542	0.770311717571652	1
-1.10789940091244	2.01083740095684	1
1.49420391689786	-0.282675187354467	1
1.22707460416026	1.38061095036167	1
-0.493091157056063	2.27551067168681	1
1.90627497719847	0.370007320552522	1
2.29992088853365	1.61657801131982	1
1.05371382873362	0.300341766273142	1
1.80521351943312	1.5951152142991	1
-0.0648555749855964	1.96328475851347	1
-0.217695233223521	1.91740450541949	1
0.201503150185644	1.80928593142363	1
1.89227479717963	2.44889713489053	1
1.67750845018534	1.74487500176456	1
0.536580649060152	1.65661130866988	1
0.471948973946592	0.630720113032248	1
2.06342934509188	0.648500994750801	1
0.391471512769542	1.74616963772245	1
1.25330579958865	0.669669182917517	1
1.70221805597207	1.25176369720391	1
1.782403535558	0.442724666623896	1
0.582779116670016	-0.48304212333288	1
1.13805752685789	1.49198231885888	1
0.924134301107078	1.46508671402345	1
1.9582362088365	0.92801323222773	1
1.35222822645396	0.36045738535446	1
2.0678143590909	1.27795796439048	1
1.15491112497149	0.430800425271561	1
1.91005766725815	1.29477870042907	1
2.23183444214821	1.24189525633816	1
2.27759013811724	1.26302570244808	1
0.444000827740774	0.970357256567892	1
1.8818499073688	0.894125152469173	1
0.205218328630365	0.61853826600933	1
2.3363293878082	2.86358646705514	1
1.97893888081995	1.47014925905653	1
-0.229670441972842	1.50268612400685	1
2.75083015282478	-0.289009516189104	1
0.922194511125016	-0.793009483199479	1
0.587846274453152	0.395702899405138	1
0.912329166050878	0.357477867072895	1
1.25865766002295	0.601157879306126	1
0.539531219950935	-0.951820265584609	1
0.700777064963278	0.688914743440818	1
0.860411536776926	0.990171186778519	1
0.0319040977347006	0.41874376446461	1
0.882689284263982	2.05757202007234	1
0.969206819565511	1.62683226751503	1
1.95678304127122	0.693959443904894	1
-0.0904001670649133	0.979766112401096	1
1.47102051850704	0.486237159351599	1
2.15188163471307	1.18456013800746	1
-0.126065287516768	0.695898327621728	1
0.281010743332337	0.63284663565397	1
-0.0350616204394147	0.994538863281433	1
1.16234967509161	0.666942063184694	1
2.28674884287542	2.35370267141699	1
-0.837336293733511	1.04058091737154	1
0.779410961442922	1.13190978471992	1
0.685787831898836	1.15659316037382	1
1.81419898362643	1.86089484883659	1
0.191281596036798	0.163574472471912	1
2.06076208212375	1.18473131058454	1
