14.0456908300985,10.3501162526663,11.9071971101221,10.9758063254412,12.39053780213,14.7881420794874,11.6245010646526,12.0422289718408,13.2978110562544,13.5259817563929,13.8872892747167,13.3923592523206,14.2996425263118,12.459193355171,13.4854234277736,12.7871607046109,14.5714297727682,10.8555851166602,14.0281976456754,10.689792658668
14.2571914207656,13.1288529885933,14.1782460664399,12.0526275353041,12.1796608064324,14.1638277308084,14.7675753058866,12.3391386435833,10.2982273476664,12.2283542924561,13.8955213793088,11.9973649049643,14.5141534332652,12.5958393560722,11.4350672555156,11.3848621572834,14.1751936043147,14.6937002404593,13.4001553000417,11.7600888875313
12.8996306378394,13.4925530804321,14.4783157343045,11.1023736558855,11.0765134252142,14.6366487059277,14.5360105624422,14.1718267730903,13.6495909630321,14.3632687092759,12.1475671709049,12.2754580155015,12.7283457841258,11.4955191884656,10.0630184076726,11.6916118306108,13.9161941350903,11.0668339498807,14.8338497022633,10.8055676019285
14.5417163590901,14.4887887197547,10.0151952682063,10.5695556965657,14.7977566334885,11.0029850155115,11.7364999116398,12.2326772892848,13.3625475212466,13.0904247844592,13.320311534917,11.2250233488157,14.2501390120015,12.6922713639215,11.9364964892156,12.2903448436409,13.1520144583192,10.0543413090054,13.6978032847401,14.4876718893647
12.0085201330949,12.5378810870461,12.626289583277,12.0857576816343,10.2462132647634,14.5988549641334,11.6138846147805,12.289688695455,11.1485448875464,12.636972401524,14.5263450266793,10.456335383933,14.6973785175942,12.5298111955635,12.8801534755621,12.9470851679798,14.1949268546887,11.4919402403757,13.1174411310349,14.1657750762533
13.9967782213353,13.5604882531334,10.6190146354493,10.1521895918995,12.2187649877742,12.1756917180028,10.3648114309181,13.8200526393484,11.2682513485197,12.3458679311443,13.3130562154111,11.7449064925313,12.3503538197838,14.213597138878,10.2598908892833,14.0114179148804,12.8450608463027,10.7722532888874,11.2154385994654,14.2135417705867
11.5183682320639,11.29814202548,14.5713034446817,10.5990563693922,10.2315136813559,11.8073670833837,13.0514716706239,10.2781610318925,13.0593096767552,12.5552709307522,12.4237637664191,14.0014908998273,10.3018439980224,14.7844332398381,14.1214350622613,14.7293284814805,10.518360621063,13.7033792340662,10.8529968792573,11.0048238548916
14.9095207720529,10.2728677773848,12.2507146245334,12.1212868811563,10.0343319261447,13.3216511178762,11.9877148792148,14.8929724912159,12.1948385192081,11.4184129389469,11.3913444802165,14.221834091004,12.6198395283427,10.7965853984933,14.5657418901101,11.7389024980366,13.2308523636311,13.9786571811419,12.5874014117289,11.2716274999548
13.256631649565,10.6755265733227,12.3108001670334,11.1685970390681,10.1070598582737,11.9490816397592,14.6948265610263,14.8789558617864,13.4526136878412,11.6639011539519,11.3830606255215,13.3417355141137,14.0649438544642,12.3832013027277,11.9362443173304,11.7729659704491,13.6779524805024,13.8933776225895,14.0997331764083,12.1349035960156
12.3312703729607,12.9738234367687,10.2589146979153,11.2590183562133,12.5856260408182,13.1261400377844,10.6362358166371,10.1338988204952,14.7421470470726,14.6201754175127,11.9984872953501,11.5958216018043,12.1090274222661,14.0840538556222,11.296272771433,14.8720015864819,12.8751583781559,11.9544502790086,11.2366405082867,13.2234925602097
