10.5497750740033,15.1290625503752,15.3045502032619,12.1640910401475,11.0877977458294,13.0333216541912,14.9963157305028,15.3663881875109,15.2151007817592,12.472119549755,12.6060860634316,14.6219614783768,11.0526038899552,11.9143123617396,11.8540305115748,11.1429029256105,14.0071738320403,14.0868829162791,11.8027679966763,10.8824939217884
11.6911003943533,13.9636250638869,14.1335526942275,13.8488461270463,14.9196375319734,14.2470501300413,13.4217991407495,14.8799701705575,12.9678131437395,11.1704083760269,10.8539965872187,14.3409724773373,15.0657553488854,10.5734153296798,14.6975569550414,13.4436127154622,12.9037341889925,14.6484314203262,10.8030284959823,15.2695263521746
12.8220437928103,12.8451980331447,14.1116210336331,12.2339935747441,15.4687289737631,15.0283609710168,14.7218981788028,12.9208221526351,11.9083532022778,12.178636521101,10.7013886917848,13.0899223820306,13.5949200526811,11.0390942364465,13.0547974940855,15.1459283505101,10.5670786865521,11.4525989624672,12.8325316910632,14.7188922583591
13.8890350803267,11.8811583491042,12.2307062237523,13.8268645347562,12.0586078946944,13.0670613127295,13.0595177442301,12.5382152427919,11.3096140250564,13.6819138454739,12.4592543318868,12.8768383718561,10.903346788371,12.2747708840761,14.2873024109285,13.4709328094032,15.2697308112402,14.8018871103413,14.0087810247205,13.1575895561837
12.9254826200195,14.8387369730044,14.7406949587166,11.2969138445333,11.0313625733834,13.9864569746424,12.4013800425455,12.986958252266,11.258988908492,13.9739821357653,11.4460892819334,14.3399823906366,11.9960424334276,15.018914334476,14.5543952793814,13.7779863057658,14.4407434512395,14.4969037834089,13.7908124045935,14.8677687947638
14.6208389366511,12.2714393674396,11.2640772906598,14.5700579155236,11.9354651467875,15.3196713835932,10.5075782404747,10.5936007068958,15.3716108733788,12.0357106388547,14.1389987147413,14.4045193442143,11.1359474454075,14.672996673733,13.044705113396,15.3663501546253,11.3323668304365,11.3628375164699,15.2850910248235,13.0775413110387
14.1482095974497,11.3912998519372,13.431151407538,10.6642237138003,13.5015629669651,14.9468751631211,12.476529348176,14.3845036365092,14.8061722244602,14.0385866521392,12.9892248248216,11.4525686583947,12.5241443789564,15.0471478661057,14.4199679438025,11.5257149697281,12.3594077776652,10.9512023192365,11.1056798028294,11.1611150503159
11.3981423079967,15.256487372797,14.0567891923711,15.1369336300995,12.1924348683096,13.355716716731,15.4171350686811,12.9758434889372,12.8087504948489,12.0253137855325,11.3656442677602,10.8691786096897,12.8855455894955,11.3352755231317,12.5791263808496,15.1108364767861,10.9401492560282,14.510374735808,12.753986800788,13.1634836976882
11.7167857587337,11.271845150739,14.4290098752826,15.246172564337,15.4302835552953,14.7606801458169,14.5512560599018,14.9911479088478,14.6039930959232,12.6560633438639,12.5653980097268,13.5434598785359,12.9361707933713,12.4633549172431,12.7291361889802,11.8980264333077,13.1962500915397,13.6420448841527,12.411407612497,11.042763256235
11.0850859486964,11.6978891026229,11.5249518579803,13.0981891027186,13.88931259932,13.4488852340728,11.5675045533571,11.6619669874199,10.8520854306407,11.049621686805,13.3604696097318,15.2854475211352,11.9942884107586,14.9628543849103,13.0035227346234,14.7912023642566,12.4414672034327,10.9333991615567,13.3428510052618,14.8708717648406
